Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(BNB),Value_OUT(BNB),CurrentValue @ $315.32/BNB,TxnFee(BNB),TxnFee(USD),Historical $Price/BNB,Status,ErrCode,Method
0xed942d27cafbdf039a58be3fb4e599a492a261a728a72034769a51481bc376dd,28507021,1684980553,5/25/2023 2:09,0xe69cddd4c79289df266604768bf535066455e0be,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0x4235ff42e94f2e906f7e62fb346934b6a4108b44c7b33fd7a548514f8b25d97e,28507023,1684980559,5/25/2023 2:09,0x47cbb88cfc54a4083cafeac79d2dcdba658214fc,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0xb6efed31cd1d66bb3f934a89b213055d4a5bce7e6da59bdd750e1d79ebcb03df,28507024,1684980562,5/25/2023 2:09,0x55a711e8306c00b9f5ff9fefadbfcc6b8cef5bd6,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x9e576d215a6dff942a128980405c065efb05f10c6b72c55f6460c7ca1cdbe03b,28507025,1684980565,5/25/2023 2:09,0x4a0afb6ab6325c643a5468567259871254f6f73d,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022097,0.06967626,304.79,,,Approve
0x3084bf83fc730af11425d5a60b0d0a7fed719de317f2a01264afd4516d2ec541,28507025,1684980565,5/25/2023 2:09,0x794bf381f4ec2c31d1c456c849d8391d76b4d650,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132582,0.041805756,304.79,,,Approve
0x3acea09bc9dfac8108938bc50e320533ba793895243b16469cbdfe3171438dca,28507026,1684980568,5/25/2023 2:09,0x756f54d1433f8fe3b2fb4159fe7a13ac34dfae50,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0xd84a96b61a8cbf6a06b6dda764d69e1d3cd8e27d19e8e6e306bfff7dbee3bf1a,28507027,1684980572,5/25/2023 2:09,0xad503eccd35724a6f463bfd47c58e57eda7892cb,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0x56a236a226ef5ff4da5b27e2d3147544eda40398d183b036a9088032c57b13d2,28507027,1684980572,5/25/2023 2:09,0x30e6f026bffe8fec1025598970255eff629738f2,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x97c28c7b2cba9334a5e1fb2f6ded0821beb79c941633193ab585bec1127d396d,28507028,1684980575,5/25/2023 2:09,0x6698110ef4c41346f08dc9b299d04d03c7358cf8,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0xf8a89bdedba131c27e29214e95404c9afb5b1d7d474c19122e7a4ffdef61f7ac,28507028,1684980575,5/25/2023 2:09,0x2a715a64b94f32e9aeeab0e223af1d7fc5c0dcab,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x5d2f0413763bd292b7bb083512e10b2b9d72eea2466bc59dc6b2c0693866d8b4,28507029,1684980578,5/25/2023 2:09,0x85735da92efad27ed92e5b2d0d7153f913a00031,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022097,0.06967626,304.79,,,Approve
0x21efa941cfbd0c215e871f83d73f1d500238c83658b78260eca54cfae2cca205,28507029,1684980578,5/25/2023 2:09,0xd2828e6ee7bb61ec5416015bf719e418049fc568,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.0003,0.094596,304.79,Error(0),out of gas,Transfer
0x4a5a18c881083ed476bcd5d61ed2daadcbb8bb9c9aaeac35b2c3df3ae986660c,28507029,1684980578,5/25/2023 2:09,0x87457ab6df9f6f3f09335d67b04ff8ee1a8a1627,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x5eeef5b38faaa8060e0e27d530cfbbc8f2b3014b03c195800340c9838cf79676,28507029,1684980578,5/25/2023 2:09,0xb7ee1504d7ac5b804f99f527340778cef3fe7c37,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x263df9830d5d6294853aa6184721efb31f5d292593932dd72092a1dbbdf2b1e6,28507031,1684980584,5/25/2023 2:09,0xbe1e4098ab226e4ebf44d6acc375d745c2341ae6,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x9149b75261bc65f92e865c1113880dfa0d5a02d78bea9c77afcf58dcdbeb1218,28507032,1684980587,5/25/2023 2:09,0x160381cd11f50d36fb517ea3a507eda381690141,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000142419,0.044907622,304.79,,,Approve
0xd8d893be16cdd08266912c694abd1208e03d3935415e6888d23574ec4ad696dd,28507032,1684980587,5/25/2023 2:09,0xc797963d0c788fc447930691068c7329543a679e,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0xe2be8fb5626118798c8914e6199702e93780faf94e16e6d39d96582b93bb6d73,28507033,1684980590,5/25/2023 2:09,0x11c1f2378a64a39e92582fe5da160c9289497387,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x37c73dac0297d2e310d4f1f6ef997679578b25fa6226567d5f7f7029e5e8ef8e,28507033,1684980590,5/25/2023 2:09,0x35c49dd735d5ef087c3a41d73197737d130c5446,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0xeab9c1128bbea0dbb8427333be59a087ffed155bcea280457ae863a5294de23d,28507033,1684980590,5/25/2023 2:09,0x7dd9014ef0830d610475d0e51f4759a6572542a9,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0xa2830ad1da2d347731a39a9dc894efbff6c8f2d02585c0c85014961e5c2bf337,28507034,1684980593,5/25/2023 2:09,0x7e6ff94eecc3bed4c905c06d83f57df687bad3f5,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0xf41b862117215504615ed38a442869a7962ce996df057f7ffe85e1332d21009d,28507035,1684980596,5/25/2023 2:09,0xad98f755b9abf1ba22c061f1a8b8eff7361adc29,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00110545,0.348570494,304.79,,,Approve
0xc32f7a4890b51864a68e1a312c26437e1fbba6520f719c16507d2fc191aaaa0b,28507037,1684980602,5/25/2023 2:10,0xf036426b4dbbf07a442eea1be62ac5ae9c71bb2c,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0xa3b13a89a33c694967b19b55e68cb960d82e7b331f3e3d4490f945170e0ce970,28507037,1684980602,5/25/2023 2:10,0x5f6aed6cd172bb888877a9ccb2e825bdfa14d8b6,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022103,0.06969518,304.79,,,Approve
0x74202b38f700250b0042552be304b0e1587c931286945fd0c5688f340bf6a0f8,28507038,1684980605,5/25/2023 2:10,0x16671886179a72a4ed5949b082f3e1173bc7540c,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0xc2134222278fd558f8c4e9c3cb7675537d1dd42308167190196ae1fb0933aa4a,28507038,1684980605,5/25/2023 2:10,0x6f45d943ad7ab4c6840bde956a45094e2d3f0c4a,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0xda5eacc7fb72f32a480aeffd3b33804201adbc0d4051d718b7c6c2cab9096bfb,28507041,1684980614,5/25/2023 2:10,0xc72e519e0dc608b920a40b82e26949469fb07bd9,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0xf24f8d48216b54f942c4191e3c9e65f334eb1904e54058504e35a45ab6eb9f6e,28507042,1684980617,5/25/2023 2:10,0x0d41838105a20bf19fe2f9cc87b4f5eef092ddc8,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x8fc2648fb0f6764d578f819aa5e5ee7ec0e7fc588bd0b06e7f22705141aef76f,28507042,1684980617,5/25/2023 2:10,0xf148e60f88db824535c085c6c56e615476ac9d6a,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x2f8b5d1e5bc0abda218d2fb99e60ff8dd97ed39b943172fd9fd0dd9d2881baee,28507042,1684980617,5/25/2023 2:10,0x3b3370eccac43c96ec8a1e28363dc725a731b822,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0xff84598cec17b31790562bfdb0f99481584a9ce6f650978fdb74a62f87e84187,28507044,1684980623,5/25/2023 2:10,0xd2828e6ee7bb61ec5416015bf719e418049fc568,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.0009,0.283788,304.79,Error(0),out of gas,Transfer
0x1f1048cd85ebf7d3e2c5880a0504231ecb07933a29a9da2777e9d72f161736c3,28507044,1684980623,5/25/2023 2:10,0xe4887fc7c9f27ffb34ad61374d38c0746c01d474,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022097,0.06967626,304.79,,,Approve
0x1a583f7eff729d465c263b605156ad4d15e1fadf0cdda115787b238aa5b24de5,28507044,1684980623,5/25/2023 2:10,0x292f19aa3616faa968d6bb4f58ae7b9525d7e50c,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0xb95880f66a0e994d05c49b025f998b5e42e6dd3469e8014d6838ffed559b8400,28507046,1684980629,5/25/2023 2:10,0x6f45d943ad7ab4c6840bde956a45094e2d3f0c4a,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00012653,0.03989744,304.79,,,Approve
0xb1b11c51eb66dff877168378c6b27aea849f385c27a2d51a7c528343a8913da1,28507046,1684980629,5/25/2023 2:10,0xef6eaddd65155b78e4478cca0f9ab0e53f521cde,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0xf576331dda550ec5a008dd0f4b71c778d01eab7faa9e0a436acd2ca0c424c2fd,28507047,1684980632,5/25/2023 2:10,0x4e94b43a98a79e296da19bd3bbe468c259d30d69,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x7f2b7a0c31f7ef7fbbe4aee10134be8f5785d71d6cbfa8c189f1d72c4156f1a5,28507047,1684980632,5/25/2023 2:10,0xb52079ec3dc4e183d0ef410be28711447be47fa2,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000430272,0.135673367,304.79,Error(0),execution reverted,Transfer
0x6493a2d457d9bbc9371d0694d25ae266476339c07e498a6e36d3fd7fddd11569,28507048,1684980636,5/25/2023 2:10,0x3e58e74ef182531f6094c8f020399da60a4208f9,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132618,0.041817108,304.79,,,Approve
0xba754e8477b8682b3694c591a7d9725d013b13511fbd15560f2b894f65f871d6,28507048,1684980636,5/25/2023 2:10,0xd44a4812b1d2a4ab9bf2f178f58a2b1af9741bf4,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0xf951425e02b68ce3fcb6357e1c54545eb2eaf5bbd53fa37ee3a49de9f531a3dc,28507049,1684980639,5/25/2023 2:10,0xc82af41c3466d7ac35a244705805899b8ff8089d,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.044218,13.94281976,304.79,,,Approve
0x06ceb486c4e5f9da9a819fdb383f14ce3637f5ccc2c24d66eb4214af277b54c3,28507049,1684980639,5/25/2023 2:10,0x9f66bea0f4ca89424f309bb0b7bf73a1aae1eb02,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x8eff1d616fabde48dff8d71949010baa7eb638fff4bb026b350ed0361a48a41a,28507050,1684980642,5/25/2023 2:10,0x20722e7797c5060e6ed38473fb1274fdd268287f,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x8f14e20bac4f6cd6ab6788cb44fe300780029bb94e96db825a70f73c9aad2feb,28507050,1684980642,5/25/2023 2:10,0xabb11fdaed1f41161685106165e6f518aad93f4c,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0xf9cbb85932fd9f6f28ab6a41306af3d4db873ef1ee3c618fc73e0e1a84eec5ba,28507051,1684980645,5/25/2023 2:10,0xaea4dbe7f8977b94c68e9dff78842da318907654,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x1f7806f5b2e7f5c287924de2c7a0c69da2e60a42bd5d97344b11a6a72ff95bc0,28507051,1684980645,5/25/2023 2:10,0xfe4ccdc5854595ab9197f5d32fd7a0e785df214d,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0xc0cc5e5f5c5f2a3108ad70c35043729d6d280155dfe5e8f9e5d25e20379b849c,28507051,1684980645,5/25/2023 2:10,0x1b1a636375603ae3caaa8198cb7ab8da2ff530cd,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0x084d3cc8f228a85cdba91b408e9bd94e55e27541e96ddad0d1f1e238729e2127,28507052,1684980648,5/25/2023 2:10,0x87250dba9c12a8c1c70d73edbb71eed1f9f79cb3,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000074946,0.023631973,304.79,,,Approve
0x33e6a41a1c2194d7d6a7b17dd89b7b37aacfc6af796e0c20dd3a1875c1cfb438,28507052,1684980648,5/25/2023 2:10,0x9c6ec9cd4a458e0de2b166842b492636fe7908a5,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x4ca1e1172d596f167d9b9f3f18bb3118d81e26a66f14a878e32cb77c4b4e4fe1,28507052,1684980648,5/25/2023 2:10,0xbf1224f441790f2dde96932b649efef2d286c980,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000043683,0.013774124,304.79,,,Approve
0xb3a4eacc5aa048f9dd1f8a8edc21b28a89b9e6ff486e7cbd2a7682e73d5d07e3,28507053,1684980651,5/25/2023 2:10,0x59ec4479f33f640d13bba1afce08c7c7f5fead24,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0x8bf5b068653a9928f2932592da8309980994f4bb7a75798726f41eab7cfdf4a2,28507053,1684980651,5/25/2023 2:10,0x930f71a59ff1821cb299e5b73726ce933c2fd8fa,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022115,0.069733018,304.79,,,Approve
0xab1b98523d94b052530b5726c0f7f2100767c5404630594990b51d5187703d84,28507054,1684980654,5/25/2023 2:10,0x49c5b8c7d0e7160b7cefa3453f968dbcebbea9c6,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000176872,0.055771279,304.79,,,Approve
0xf54da74d0c92b132f6597c7e7a26656f0491a8f9871b980ddaa7e02a9fdd43d0,28507054,1684980654,5/25/2023 2:10,0xdbda0e5c9485abd264d6cad2b57a349cfa1bd6f6,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x201dff0f375e2fe57a6896a05db38c25f8eebe00fc649f9aa64737c4d1fc4459,28507054,1684980654,5/25/2023 2:10,0x3488d58e14a0fa8e362a1d62f7018a4f4a6d5c2d,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x73e242985e212ae55398e0562d12010760c28587557f113d07d450b20081a04a,28507055,1684980657,5/25/2023 2:10,0xac7cab0a7cea2958c1879c2ffcb9a3e1e5c2ff85,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0x28c61b0bf95ee743f491054f40b956eca48af279c56f9826bfd8183814b5f36b,28507056,1684980660,5/25/2023 2:11,0x727e5e79ec738f866932398d805b9c7dbb11af71,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0x3f4c0c98bc925488c472cb608e301098d216ebc13430e02836e41e7c5ff3b298,28507056,1684980660,5/25/2023 2:11,0xc6f5c5fa1370dc0ad67832923b1e7c76bc86678b,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0xa79b54f005736740d9a4821f8fdb2065089a6f654cd82519b2221fe77923f2f0,28507057,1684980663,5/25/2023 2:11,0x3d7f409972b30a1e9797908520feee45bd57bd0f,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0xce2fe670e479ad8b3e77968816273bb4cc895b6d3b8413229dad72a8952b9934,28507060,1684980672,5/25/2023 2:11,0xef6fbebb186178e974d7f36c779f639942cdd823,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x1b80a75073905f7eb8a5fe735984af9cf22f19680f12eea52faa6cb042afc359,28507060,1684980672,5/25/2023 2:11,0x1a638a1168cc9bf2f4de557d44fb441fdd2cd3e2,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0xc7b0e52535e23eaa9f02ae98aa205292387dcb488b1698743853c80ef9ac0862,28507060,1684980672,5/25/2023 2:11,0x9bec16a092e21a50f3f596dc868eafd4855f40ad,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0x06c0bd363c1cc66fad5810e5498971faa5d983d9adc57464cd65d314092ae765,28507060,1684980672,5/25/2023 2:11,0x9ff9fc2c0da38456191acadf43d5ef035f2523c7,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0x245078a2d4b285137745f9b28044b19bab08d2d7fb7958fb18fd5201f6e5e1d9,28507060,1684980672,5/25/2023 2:11,0xd802ace15c39dba2604f3396e54226566992638c,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000430272,0.135673367,304.79,Error(0),execution reverted,Transfer
0xd3f4e4bcedb243da7f8534c4a787ad51f4128713b120bf7bfa0949087880bb23,28507061,1684980675,5/25/2023 2:11,0xb52079ec3dc4e183d0ef410be28711447be47fa2,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000430272,0.135673367,304.79,Error(0),execution reverted,Transfer
0xfeedcc6f6796ae0891a979c2c338e5e7f6b2be5861d56a86d18d60f93e180db8,28507062,1684980678,5/25/2023 2:11,0xb9e7564f59158061b555729e21e1267fb84ef362,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x0213eba2f8cb76488fab276c34d1548a09d159190a845ffac7118410c7509de4,28507062,1684980678,5/25/2023 2:11,0x5d358cae959bcf31053f6d33591e81b31e1ad778,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0xe384c46a8e8b40e7822470567d57280f44edb473ca0bdc138c03a810f317a1e5,28507062,1684980678,5/25/2023 2:11,0xef6fbebb186178e974d7f36c779f639942cdd823,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00012653,0.03989744,304.79,,,Approve
0x2c3c59108b9a6c6fc31a56cf1f363b370efce35aa1cc25584a4a4c922bdc29df,28507062,1684980678,5/25/2023 2:11,0xd06b55519cf76ff66e1f6b0857c6cd05db79482d,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000043683,0.013774124,304.79,,,Approve
0x8b54f1f87cd7994549df635755aa42c5383f5c9840d7e7dd1a4010b4ba035ac4,28507063,1684980681,5/25/2023 2:11,0xab7e8c6d6e5cbec08107939be73301400b7d58d3,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022097,0.06967626,304.79,,,Approve
0xe2cb12ba8c0acaffb8df0fa73f2e3017f891b0d3519ab2775c127be061743640,28507064,1684980684,5/25/2023 2:11,0xc7440a0ae3e64cf803931cdab94cb6c832b1c0c8,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x8a91d2ceb05d38d69bace4dc7a8733c2bffe7df167b3c88f0de43593a40e75fe,28507066,1684980690,5/25/2023 2:11,0x1b1a636375603ae3caaa8198cb7ab8da2ff530cd,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0xa7c152e508e2152f9b14014d8ccb5d14580c83a8a89256613c02b1372ba32dc0,28507067,1684980693,5/25/2023 2:11,0xc4a204eb38cd558d15320a34e5d3705df2b3f7ca,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x2fd16c5fb8936a910ebd09f1bc7d4a2f0148c5b96226b63b1fc7d14e2f225b85,28507069,1684980699,5/25/2023 2:11,0x75730ac1ede7a5ab23f12539155ae6e57557efe0,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000043683,0.013774124,304.79,,,Approve
0xa3067b8db11e7fd2187389bd012926a03a4027691dae2592f22b208dc76e2fa4,28507069,1684980699,5/25/2023 2:11,0x66f6195e943e61e48a55df891ea72c27da4bf9c3,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0x0b3ebfd6ab991853e7cec00d148a12edc6c33b3a4058fff7e9cd08e6bc95b22c,28507070,1684980702,5/25/2023 2:11,0xc0dd302a21c446d7856f9db50bbcdcd55846e53b,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0xf5c84d8642bbdab58e58a2501eeffa1fd4b51fa19d9a03d4537eaf51e4b5675f,28507070,1684980702,5/25/2023 2:11,0xa643c92e55d87a03fa3384feb557d2dcb816d547,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0xdced8094a50844f5e731c9e147dec5fa8278d101b19d375288e4b65f906dbcfc,28507071,1684980705,5/25/2023 2:11,0xd5711d4e71270239412f901c43bfb4903493361b,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0xcd865f64f173c7ea3d7f3aa1265a157bfcc0c29929dc1edbbbb914dad404ccb9,28507072,1684980708,5/25/2023 2:11,0x253bccadfcc2a7c6ee0c8cdbd0d28077c5cc97ed,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0xa80625895943a877e69186c24c83d939b1ed0c885a6a635b011d6ab534911749,28507072,1684980708,5/25/2023 2:11,0x47785fe70665d8896957f13f3c62f3876524aa65,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.0003,0.094596,304.79,Error(0),out of gas,Transfer
0x1949238391a7f9e48031b4d85edfad4a86c2f9e9559048cfbfe567681414a052,28507073,1684980711,5/25/2023 2:11,0xb327b7192537039d157492802e6d30a06e207397,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0xd8210ba8ebb59b2cae65c20cffe6534d2c974c7c58d92bb7b0ca5233ef3b4f85,28507074,1684980714,5/25/2023 2:11,0x4ab19df000e87f968e74072767fb7942ee3bb9fb,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x9e2168b473e58e31f62745566d570ee194bdf1921c0db5eafdceb5e12ad6901d,28507075,1684980717,5/25/2023 2:11,0x6fdcf974e823d1255c2f68d8620cb8d764276184,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0xb8f964044c823d9ccd8dea694d30e88dc6c3bd805cc6068e9bf5a00f37334433,28507077,1684980723,5/25/2023 2:12,0xc41a69d959a872a121674b7eee52a05322c09c0b,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0x45ab98f86fc029c003e3e7befcc426129ebbcc0ae1bd369a3bfa5dd82cd2b054,28507077,1684980723,5/25/2023 2:12,0xe7f6d79deb7806171b054f1d73006bdad666214c,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022103,0.06969518,304.79,,,Approve
0x5533838ff1b835593c787bf45a14386f2400c19707700c2773853a414bc78b8d,28507077,1684980723,5/25/2023 2:12,0x9d3c4f275598fc028d62fb9b447e599cdaeae7d5,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132546,0.041794405,304.79,,,Approve
0xfb64e4e2e159b8a7320fc6b04f1318a61a89dc0eec02b153db21b674d4e950d7,28507078,1684980726,5/25/2023 2:12,0x29217751a9a71d7dad9f614e0833d52f4e28b270,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x461f735f10a78a1e1adb8276d9d9c223433f5a9f173d6f30136cb2864559d603,28507078,1684980726,5/25/2023 2:12,0x87457ab6df9f6f3f09335d67b04ff8ee1a8a1627,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0xeecdc51035f8886fbc7dac95df9f9cdd6aa2d8e7510cca557ab33f54400d61fa,28507079,1684980729,5/25/2023 2:12,0x74804926deb706f6c3b3a750e78937139fbd3863,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0xfb296c2f017b2a73d1e5c93bae0cf73f8aa35dc4e0909f875890db51b64bc185,28507079,1684980729,5/25/2023 2:12,0x9413e4b59f60fd074cb6af288ea6f7184d79afb8,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
